true,0//4,1//1,0.002604230,1.434683786,0.159477606,0.002764983,1.434615703,0.156980026,0.002980849,1.434559912,0.154483460,0.003271580,1.434473742,0.151995923,0.003656927,1.434314523,0.149525433,0.004150217,1.434041016,0.147079443,0.004673760,1.433632287,0.144657392,0.005082337,1.433082464,0.142252779,0.005266646,1.432389559,0.139862036,0.005254143,1.431564444,0.137492805,0.005103437,1.430620921,0.135155279,0.004873138,1.429572793,0.132859653,0.004621858,1.428433862,0.130616120,0.004408206,1.427217929,0.128434876,0.004290792,1.425938798,0.126326115,
false,1//4,1//1,0.001984172,1.434638709,0.159429834,0.002082276,1.434622816,0.156957856,0.002233582,1.434592502,0.154487911,0.002451598,1.434519502,0.152025292,0.002749831,1.434375551,0.149575290,0.003136947,1.434133413,0.147142786,0.003550401,1.433774346,0.144728623,0.003870930,1.433277072,0.142333233,0.004005865,1.432622115,0.139959628,0.003974268,1.431813027,0.137616508,0.003827699,1.430868908,0.135311780,0.003618117,1.429809430,0.133053235,0.003397475,1.428654267,0.130848662,0.003217733,1.427423093,0.128705854,0.003130844,1.426135582,0.126632599,
false,2//4,1//1,0.001364115,1.434593631,0.159382062,0.001399569,1.434629929,0.156935685,0.001486315,1.434625092,0.154492363,0.001631616,1.434565262,0.152054661,0.001842734,1.434436579,0.149625147,0.002123678,1.434225810,0.147206129,0.002427042,1.433916405,0.144799854,0.002659523,1.433471681,0.142413688,0.002745084,1.432854671,0.140057220,0.002694393,1.432061611,0.137740211,0.002551962,1.431116894,0.135468281,0.002363095,1.430046066,0.133246817,0.002173093,1.428874672,0.131081205,0.002027259,1.427628257,0.128976831,0.001970896,1.426332367,0.126939083,
false,3//4,1//1,0.000744057,1.434548554,0.159334290,0.000716862,1.434637042,0.156913515,0.000739049,1.434657682,0.154496814,0.000811634,1.434611022,0.152084030,0.000935637,1.434497607,0.149675003,0.001110408,1.434318207,0.147269472,0.001303684,1.434058463,0.144871086,0.001448116,1.433666289,0.142494143,0.001484303,1.433087226,0.140154812,0.001414518,1.432310195,0.137863914,0.001276225,1.431364881,0.135624782,0.001108073,1.430282703,0.133440398,0.000948711,1.429095077,0.131313747,0.000836786,1.427833420,0.129247809,0.000810948,1.426529152,0.127245568,
true,4//4,1//1,0.000124000,1.434503477,0.159286518,0.000034155,1.434644155,0.156891344,-0.000008218,1.434690273,0.154501266,-0.000008348,1.434656782,0.152113399,0.000028540,1.434558635,0.149724860,0.000097138,1.434410604,0.147332816,0.000180325,1.434200522,0.144942317,0.000236709,1.433860897,0.142574597,0.000223522,1.433319782,0.140252404,0.000134643,1.432558779,0.137987616,0.000000488,1.431612868,0.135781282,-0.000146948,1.430519339,0.133633980,-0.000275671,1.429315482,0.131546289,-0.000353687,1.428038584,0.129518786,-0.000349000,1.426725936,0.127552052,
true,1//1,0//4,0.000308000,1.436422480,0.157980672,0.000410392,1.436457925,0.155764654,0.000600873,1.436464846,0.153553592,0.000826022,1.436435883,0.151345126,0.001032421,1.436363675,0.149136895,0.001167043,1.436240809,0.146926584,0.001209594,1.436055722,0.144715380,0.001196595,1.435789639,0.142510559,0.001170239,1.435423065,0.140320004,0.001159635,1.434940457,0.138151699,0.001154096,1.434338280,0.136013925,0.001135392,1.433615275,0.133915023,0.001085294,1.432770184,0.131863332,0.000985573,1.431801750,0.129867191,0.000818000,1.430708713,0.127934942,
false,1//1,1//4,0.000262000,1.435942729,0.158307133,0.000316333,1.436004483,0.156046327,0.000448600,1.436021203,0.153790510,0.000617429,1.435991108,0.151537194,0.000781450,1.435912415,0.149283886,0.000899567,1.435783258,0.147028142,0.000952277,1.435591922,0.144772114,0.000956624,1.435307453,0.142526568,0.000933560,1.434897245,0.140303104,0.000903387,1.434345038,0.138110678,0.000865694,1.433656927,0.135955764,0.000814807,1.432841291,0.133844762,0.000745053,1.431906509,0.131784071,0.000650758,1.430860958,0.129780090,0.000526250,1.429713019,0.127839219,
false,1//1,2//4,0.000216000,1.435462978,0.158633595,0.000222274,1.435551040,0.156327999,0.000296327,1.435577560,0.154027429,0.000408837,1.435546333,0.151729262,0.000530480,1.435461155,0.149430877,0.000632091,1.435325706,0.147129700,0.000694959,1.435128122,0.144828848,0.000716652,1.434825268,0.142542578,0.000696880,1.434371424,0.140286204,0.000647139,1.433749618,0.138069657,0.000577292,1.432975574,0.135897604,0.000494222,1.432067307,0.133774501,0.000404811,1.431042833,0.131704810,0.000315943,1.429920167,0.129692989,0.000234500,1.428717325,0.127743497,
false,1//1,3//4,0.000170000,1.434983228,0.158960057,0.000128215,1.435097598,0.156609672,0.000144055,1.435133916,0.154264348,0.000200245,1.435101557,0.151921331,0.000279510,1.435009895,0.149577869,0.000364614,1.434868155,0.147231258,0.000437642,1.434664322,0.144885583,0.000476681,1.434343083,0.142558587,0.000460201,1.433845603,0.140269304,0.000390891,1.433154198,0.138028637,0.000288890,1.432294221,0.135839443,0.000173637,1.431293323,0.133704241,0.000064570,1.430179157,0.131625549,-0.000018872,1.428979376,0.129605888,-0.000057250,1.427721630,0.127647775,
true,1//1,4//4,0.000124000,1.434503477,0.159286518,0.000034155,1.434644155,0.156891344,-0.000008218,1.434690273,0.154501266,-0.000008348,1.434656782,0.152113399,0.000028540,1.434558635,0.149724860,0.000097138,1.434410604,0.147332816,0.000180325,1.434200522,0.144942317,0.000236709,1.433860897,0.142574597,0.000223522,1.433319782,0.140252404,0.000134643,1.432558779,0.137987616,0.000000488,1.431612868,0.135781282,-0.000146948,1.430519339,0.133633980,-0.000275671,1.429315482,0.131546289,-0.000353687,1.428038584,0.129518786,-0.000349000,1.426725936,0.127552052,
