0.395,1.7135e-20,1.7135e-20,1.4434e-18,1.4434e-18,0.0017254,0.0017254,0.0075316,0.0075316,0.0090393,0.0090393,0.0065479,0.0065479,0.0025619,0.0025619,3.6956e-20,3.6956e-20,0.01454,0.01454,0.0078753,0.0078753,0.011033,0.011033,0.011405,0.011405,0.012046,0.012046,0.027432,0.027432,3.205e-21,3.205e-21,4.5709e-21,4.5709e-21,0.024268,0.024268,7.9062e-22,7.9062e-22,0.01548,0.01548,0.0060854,0.0060854,0.0069476,0.0069476,0.0083032,0.0083032,0.020986,0.020986
0.396,1.2916e-21,1.2916e-21,2.1396e-19,2.1396e-19,0.0014685,0.0014685,0.0069144,0.0069144,0.0085909,0.0085909,0.0062983,0.0062983,0.0026131,0.0026131,2.124e-21,2.124e-21,0.013243,0.013243,0.0074532,0.0074532,0.0098556,0.0098556,0.011002,0.011002,0.011345,0.011345,0.025566,0.025566,4.4406e-22,4.4406e-22,5.7028e-22,5.7028e-22,0.021655,0.021655,8.5933e-23,8.5933e-23,0.014556,0.014556,0.0057497,0.0057497,0.0066404,0.0066404,0.0081481,0.0081481,0.01948,0.01948
0.397,4.7763e-22,4.7763e-22,4.1032e-22,4.1032e-22,0.0017622,0.0017622,0.0075366,0.0075366,0.0089925,0.0089925,0.0064934,0.0064934,0.0024971,0.0024971,1.8301e-19,1.8301e-19,0.014603,0.014603,0.0078453,0.0078453,0.011088,0.011088,0.011304,0.011304,0.012034,0.012034,0.027482,0.027482,1.3632e-22,1.3632e-22,2.0149e-22,2.0149e-22,0.024208,0.024208,6.4413e-23,6.4413e-23,0.015589,0.015589,0.0061378,0.0061378,0.0070194,0.0070194,0.008437,0.008437,0.021076,0.021076
0.398,5.6983e-21,5.6983e-21,3.7068e-22,3.7068e-22,0.0017928,0.0017928,0.0076314,0.0076314,0.0090915,0.0090915,0.0065592,0.0065592,0.0025098,0.0025098,2.2914e-20,2.2914e-20,0.014794,0.014794,0.0079358,0.0079358,0.011225,0.011225,0.011419,0.011419,0.012184,0.012184,0.027845,0.027845,1.3205e-22,1.3205e-22,2.2897e-22,2.2897e-22,0.024695,0.024695,1.5617e-22,1.5617e-22,0.015717,0.015717,0.0061825,0.0061825,0.0070444,0.0070444,0.0084051,0.0084051,0.021322,0.021322
0.399,6.2652e-22,6.2652e-22,1.3443e-19,1.3443e-19,0.0015341,0.0015341,0.007065,0.007065,0.0087225,0.0087225,0.0063746,0.0063746,0.0026013,0.0026013,1.6532e-21,1.6532e-21,0.013567,0.013567,0.0075805,0.0075805,0.01009,0.01009,0.011132,0.011132,0.011576,0.011576,0.026162,0.026162,2.3436e-22,2.3436e-22,3.1456e-22,3.1456e-22,0.022352,0.022352,4.2962e-23,4.2962e-23,0.015082,0.015082,0.0059693,0.0059693,0.0069047,0.0069047,0.0085241,0.0085241,0.02012,0.02012
0.4,5.5424e-22,5.5424e-22,1.2869e-19,1.2869e-19,0.0015542,0.0015542,0.0071119,0.0071119,0.0087623,0.0087623,0.0063974,0.0063974,0.0025969,0.0025969,1.7634e-21,1.7634e-21,0.013666,0.013666,0.0076193,0.0076193,0.01016,0.01016,0.011171,0.011171,0.011648,0.011648,0.026348,0.026348,2.1426e-22,2.1426e-22,2.9236e-22,2.9236e-22,0.022576,0.022576,3.869e-23,3.869e-23,0.015197,0.015197,0.0060156,0.0060156,0.0069528,0.0069528,0.0085771,0.0085771,0.020281,0.020281
0.401,4.7586e-22,4.7586e-22,1.177e-19,1.177e-19,0.0015772,0.0015772,0.0071642,0.0071642,0.0088033,0.0088033,0.0064199,0.0064199,0.0025901,0.0025901,2.08e-21,2.08e-21,0.013776,0.013776,0.0076598,0.0076598,0.01024,0.01024,0.01121,0.01121,0.011724,0.011724,0.026547,0.026547,1.9363e-22,1.9363e-22,2.7114e-22,2.7114e-22,0.022817,0.022817,3.4344e-23,3.4344e-23,0.015318,0.015318,0.0060646,0.0060646,0.0070036,0.0070036,0.0086322,0.0086322,0.020452,0.020452
0.402,3.8575e-22,3.8575e-22,1.032e-19,1.032e-19,0.0016028,0.0016028,0.0072211,0.0072211,0.0088454,0.0088454,0.0064421,0.0064421,0.0025808,0.0025808,2.6388e-21,2.6388e-21,0.013895,0.013895,0.0077016,0.0077016,0.01033,0.01033,0.011247,0.011247,0.011803,0.011803,0.026759,0.026759,1.6726e-22,1.6726e-22,2.4195e-22,2.4195e-22,0.023077,0.023077,2.9125e-23,2.9125e-23,0.015445,0.015445,0.0061158,0.0061158,0.0070562,0.0070562,0.0086879,0.0086879,0.020632,0.020632
0.403,3.2196e-22,3.2196e-22,8.6791e-20,8.6791e-20,0.0016309,0.0016309,0.0072819,0.0072819,0.0088882,0.0088882,0.0064638,0.0064638,0.0025693,0.0025693,3.8225e-21,3.8225e-21,0.014023,0.014023,0.0077446,0.0077446,0.010429,0.010429,0.011283,0.011283,0.011885,0.011885,0.02698,0.02698,1.5007e-22,1.5007e-22,2.2535e-22,2.2535e-22,0.023352,0.023352,2.5369e-23,2.5369e-23,0.015578,0.015578,0.0061689,0.0061689,0.0071105,0.0071105,0.008744,0.008744,0.020821,0.020821
0.404,2.5026e-19,2.5026e-19,7.1895e-17,7.1895e-17,0.0017469,0.0017469,0.0075816,0.0075816,0.0091332,0.0091332,0.0066096,0.0066096,0.0025614,0.0025614,2.1705e-18,2.1705e-18,0.014639,0.014639,0.0079743,0.0079743,0.010943,0.010943,0.011528,0.011528,0.012272,0.012272,0.027976,0.027976,1.1391e-19,1.1391e-19,1.68e-19,1.68e-19,0.024693,0.024693,2.2044e-20,2.2044e-20,0.01583,0.01583,0.0062441,0.0062441,0.0071126,0.0071126,0.0085294,0.0085294,0.02142,0.02142
0.405,2.4149e-22,2.4149e-22,5.4881e-20,5.4881e-20,0.0016922,0.0016922,0.007412,0.007412,0.0089748,0.0089748,0.0065058,0.0065058,0.0025413,0.0025413,1.3619e-20,1.3619e-20,0.014295,0.014295,0.0078328,0.0078328,0.010643,0.010643,0.011353,0.011353,0.012056,0.012056,0.027445,0.027445,1.3332e-22,1.3332e-22,2.1909e-22,2.1909e-22,0.02394,0.02394,2.0517e-23,2.0517e-23,0.015857,0.015857,0.0062806,0.0062806,0.0072244,0.0072244,0.0088601,0.0088601,0.02122,0.02122
0.406,2.101e-22,2.101e-22,4.2367e-20,4.2367e-20,0.0017234,0.0017234,0.0074779,0.0074779,0.009018,0.009018,0.0065264,0.0065264,0.0025267,0.0025267,3.8537e-20,3.8537e-20,0.014432,0.014432,0.007877,0.007877,0.010752,0.010752,0.011387,0.011387,0.012142,0.012142,0.027679,0.027679,1.2631e-22,1.2631e-22,2.1742e-22,2.1742e-22,0.024243,0.024243,1.8685e-23,1.8685e-23,0.016004,0.016004,0.0063398,0.0063398,0.0072859,0.0072859,0.0089251,0.0089251,0.021427,0.021427
0.407,1.9354e-22,1.9354e-22,3.3228e-20,3.3228e-20,0.001753,0.001753,0.0075415,0.0075415,0.0090608,0.0090608,0.0065474,0.0065474,0.0025135,0.0025135,1.056e-19,1.056e-19,0.014563,0.014563,0.0079205,0.0079205,0.010854,0.010854,0.011422,0.011422,0.012227,0.012227,0.027909,0.027909,1.2329e-22,1.2329e-22,2.1938e-22,2.1938e-22,0.024544,0.024544,1.7976e-23,1.7976e-23,0.016159,0.016159,0.0064025,0.0064025,0.0073529,0.0073529,0.0090011,0.0090011,0.021638,0.021638
0.408,1.8908e-22,1.8908e-22,2.7178e-20,2.7178e-20,0.0017797,0.0017797,0.0076007,0.0076007,0.0091031,0.0091031,0.0065694,0.0065694,0.0025032,0.0025032,1.9425e-19,1.9425e-19,0.014684,0.014684,0.0079632,0.0079632,0.010946,0.010946,0.01146,0.01146,0.01231,0.01231,0.028129,0.028129,1.225e-22,1.225e-22,2.2076e-22,2.2076e-22,0.024839,0.024839,1.8042e-23,1.8042e-23,0.016324,0.016324,0.0064704,0.0064704,0.0074285,0.0074285,0.0090943,0.0090943,0.021855,0.021855
0.409,1.7729e-22,1.7729e-22,2.3072e-20,2.3072e-20,0.001803,0.001803,0.0076548,0.0076548,0.009145,0.009145,0.0065926,0.0065926,0.0024965,0.0024965,2.1981e-19,2.1981e-19,0.014792,0.014792,0.0080047,0.0080047,0.011025,0.011025,0.0115,0.0115,0.01239,0.01239,0.028338,0.028338,1.146e-22,1.146e-22,2.0664e-22,2.0664e-22,0.025125,0.025125,1.6881e-23,1.6881e-23,0.016503,0.016503,0.0065448,0.0065448,0.0075148,0.0075148,0.0092094,0.0092094,0.02208,0.02208
0.41,6.5957e-20,6.5957e-20,9.0047e-20,9.0047e-20,0.0019367,0.0019367,0.0079334,0.0079334,0.0093225,0.0093225,0.0066763,0.0066763,0.0024379,0.0024379,7.0768e-17,7.0768e-17,0.015399,0.015399,0.0081804,0.0081804,0.011559,0.011559,0.01163,0.01163,0.012713,0.012713,0.029237,0.029237,2.7613e-20,2.7613e-20,3.8979e-20,3.8979e-20,0.02627,0.02627,7.5382e-21,7.5382e-21,0.017124,0.017124,0.0067916,0.0067916,0.0077897,0.0077897,0.0095306,0.0095306,0.022925,0.022925
0.411,1.0331e-19,1.0331e-19,1.3431e-19,1.3431e-19,0.0019571,0.0019571,0.0079709,0.0079709,0.0093425,0.0093425,0.0066832,0.0066832,0.0024237,0.0024237,1.1031e-16,1.103e-16,0.015476,0.015476,0.0082031,0.0082031,0.011615,0.011615,0.011642,0.011642,0.012766,0.012766,0.029386,0.029386,4.3184e-20,4.3184e-20,6.0933e-20,6.0933e-20,0.026479,0.026479,1.1793e-20,1.1793e-20,0.017254,0.017254,0.0068466,0.0068466,0.0078526,0.0078526,0.0096141,0.0096141,0.023087,0.023087
0.412,1.1329e-21,1.1329e-21,1.4938e-21,1.4938e-21,0.0018505,0.0018505,0.0077069,0.0077069,0.0091483,0.0091483,0.0065744,0.0065744,0.0024439,0.0024439,1.4784e-18,1.4784e-18,0.01492,0.01492,0.0080208,0.0080208,0.011117,0.011117,0.011466,0.011466,0.012472,0.012472,0.028598,0.028598,4.6448e-22,4.6448e-22,6.4754e-22,6.4754e-22,0.025469,0.025469,1.2785e-22,1.2785e-22,0.017213,0.017213,0.0068622,0.0068622,0.0079566,0.0079566,0.0099778,0.0099778,0.022742,0.022742
0.413,2.4136e-26,2.4136e-26,6.5816e-27,6.5816e-27,0.001581,0.001581,0.0070218,0.0070218,0.008626,0.0086261,0.0062748,0.0062749,0.0024836,0.0024837,1.3386e-20,1.3358e-20,0.013503,0.013503,0.0075296,0.0075297,0.0098835,0.0098833,0.010974,0.010974,0.011664,0.011665,0.026473,0.026473,7.0373e-26,7.0367e-26,2.7428e-25,2.7403e-25,0.022704,0.022704,5.936e-27,5.936e-27,0.016889,0.016889,0.0068035,0.0068035,0.0080923,0.0080923,0.010692,0.010692,0.021643,0.021643
0.414,1.1376e-24,1.1376e-24,1.0116e-24,1.0116e-24,0.0015814,0.0015814,0.0070188,0.0070188,0.008623,0.008623,0.0062723,0.0062723,0.0024805,0.0024806,4.5545e-20,4.5459e-20,0.013489,0.013489,0.007529,0.0075291,0.0098605,0.0098604,0.010972,0.010973,0.011675,0.011675,0.026496,0.026496,9.4298e-25,9.4294e-25,2.3358e-24,2.3343e-24,0.022784,0.022784,1.3658e-25,1.3658e-25,0.016938,0.016938,0.0068262,0.0068262,0.008118,0.008118,0.010729,0.010729,0.021696,0.021696
0.415,1.0913e-26,1.0913e-26,4.1127e-27,4.1127e-27,0.0015727,0.0015727,0.0069964,0.0069964,0.0086082,0.0086083,0.0062644,0.0062645,0.0024818,0.002482,6.5213e-21,6.5052e-21,0.013433,0.013433,0.0075168,0.0075169,0.0097999,0.0097998,0.010963,0.010963,0.011664,0.011665,0.02646,0.026461,2.9614e-26,2.9612e-26,1.1481e-25,1.1471e-25,0.022793,0.022793,2.3599e-27,2.3599e-27,0.016984,0.016984,0.0068499,0.0068499,0.0081512,0.0081512,0.010792,0.010792,0.021725,0.021725
0.416,2.3157e-27,2.3157e-27,1.2644e-27,1.2644e-27,0.0015508,0.0015508,0.0069398,0.0069398,0.008566,0.008566,0.0062405,0.0062405,0.0024844,0.0024844,1.6609e-21,1.6616e-21,0.013307,0.013307,0.0074789,0.0074789,0.0096797,0.0096797,0.010927,0.010927,0.011612,0.011612,0.026314,0.026314,5.9366e-27,5.9366e-27,2.3119e-26,2.3121e-26,0.022662,0.022662,4.7278e-28,4.7278e-28,0.017003,0.017003,0.006866,0.006866,0.0081845,0.0081845,0.010878,0.010878,0.021689,0.021689
0.417,2.0486e-25,2.0486e-25,1.2117e-25,1.2117e-25,0.0015505,0.0015505,0.0069334,0.0069334,0.0085581,0.0085577,0.0062345,0.0062341,0.0024802,0.0024797,2.5921e-20,2.6217e-20,0.013285,0.013285,0.0074741,0.0074739,0.009652,0.0096526,0.010919,0.010919,0.011616,0.011615,0.026323,0.026321,2.9652e-25,2.9663e-25,8.9304e-25,8.9719e-25,0.022734,0.022734,2.8082e-26,2.8082e-26,0.01705,0.01705,0.0068882,0.0068881,0.0082103,0.0082103,0.010916,0.010915,0.021736,0.021736
0.418,2.7383e-26,2.7383e-26,2.0915e-26,2.0915e-26,0.001519,0.001519,0.0068542,0.0068542,0.0085,0.0084992,0.0062022,0.0062012,0.002486,0.0024848,2.6306e-21,2.7043e-21,0.01311,0.01311,0.007421,0.0074203,0.0094906,0.009492,0.01087,0.010868,0.011538,0.011536,0.026106,0.026102,3.5072e-26,3.5094e-26,1.0004e-25,1.0088e-25,0.022521,0.022521,3.454e-27,3.454e-27,0.017044,0.017044,0.0068953,0.0068952,0.0082371,0.008237,0.011003,0.011003,0.021654,0.021654
0.419,2.7248e-27,2.7242e-27,2.2497e-26,2.2481e-26,0.0013024,0.0013022,0.0063205,0.0063207,0.0081011,0.0081094,0.0059771,0.0059872,0.0025253,0.0025375,1.078e-22,6.1862e-23,0.011995,0.011993,0.0070438,0.007051,0.008527,0.0085127,0.010503,0.010523,0.010906,0.010925,0.024426,0.024464,6.108e-28,6.1108e-28,9.1341e-28,8.7992e-28,0.020446,0.02045,1.8476e-28,1.8475e-28,0.017021,0.017024,0.0069517,0.0069555,0.0084938,0.0084975,0.011834,0.011837,0.020997,0.020998
0.42,3.3508e-19,3.3508e-19,9.7794e-17,9.7794e-17,0.0019695,0.0019695,0.008121,0.008121,0.009586,0.009586,0.0068744,0.0068744,0.0025139,0.0025139,1.0641e-18,1.0641e-18,0.015623,0.015623,0.0084311,0.0084311,0.011551,0.011551,0.012016,0.012016,0.013215,0.013215,0.030332,0.030332,1.3488e-19,1.3488e-19,1.8706e-19,1.8706e-19,0.028282,0.028282,2.189e-20,2.189e-20,0.017292,0.017292,0.0068377,0.0068377,0.0076763,0.0076763,0.0090072,0.0090072,0.02354,0.02354
0.421,7.6456e-21,7.6456e-21,7.8555e-22,7.8555e-22,0.0021618,0.0021618,0.0085056,0.0085056,0.0098043,0.0098043,0.0069642,0.0069642,0.0024102,0.0024102,3.6476e-20,3.6476e-20,0.016459,0.016459,0.0086535,0.0086535,0.012298,0.012298,0.012149,0.012149,0.013638,0.013638,0.031543,0.031543,2.8282e-22,2.8282e-22,1.0837e-21,1.0837e-21,0.029861,0.029861,1.3074e-22,1.3074e-22,0.017874,0.017874,0.0070543,0.0070543,0.0078675,0.0078675,0.0090959,0.0090959,0.024481,0.024481
0.422,5.219e-22,5.219e-22,2.3466e-23,2.3466e-23,0.0020699,0.0020699,0.0082684,0.0082684,0.0096127,0.0096127,0.0068512,0.0068512,0.0024167,0.0024167,3.1845e-21,3.1845e-21,0.015953,0.015953,0.0084768,0.0084768,0.011859,0.011859,0.011965,0.011965,0.013354,0.013354,0.030797,0.030797,1.1622e-23,1.1622e-23,2.3224e-23,2.3224e-23,0.028973,0.028973,2.7272e-24,2.7272e-24,0.017609,0.017609,0.006965,0.006965,0.0078044,0.0078044,0.0091274,0.0091274,0.023986,0.023986
0.423,9.6732e-22,9.6732e-22,2.1511e-23,2.1511e-23,0.0020706,0.0020706,0.0082686,0.0082686,0.0096102,0.0096102,0.006849,0.006849,0.0024137,0.0024137,3.9132e-21,3.9132e-21,0.015936,0.015936,0.0084775,0.0084775,0.011835,0.011835,0.011966,0.011966,0.013368,0.013368,0.030827,0.030827,1.1468e-23,1.1468e-23,2.3094e-23,2.3094e-23,0.029088,0.029088,2.6459e-24,2.6459e-24,0.017592,0.017592,0.0069572,0.0069572,0.0077814,0.0077814,0.009066,0.009066,0.023992,0.023992
0.424,1.1321e-21,1.1321e-21,1.4758e-23,1.4758e-23,0.0020657,0.0020657,0.0082582,0.0082582,0.0096038,0.0096038,0.0068464,0.0068464,0.0024152,0.0024152,2.2689e-21,2.2689e-21,0.015895,0.015895,0.0084737,0.0084737,0.011789,0.011789,0.011967,0.011967,0.013374,0.013374,0.030828,0.030828,8.3678e-24,8.3678e-24,1.6826e-23,1.6826e-23,0.029165,0.029165,1.8902e-24,1.8902e-24,0.01761,0.01761,0.0069662,0.0069662,0.0077867,0.0077867,0.0090638,0.0090638,0.024015,0.024015
0.425,9.085e-19,9.085e-19,1.0062e-20,1.0062e-20,0.0021741,0.0021741,0.0085405,0.0085405,0.0098298,0.0098298,0.00698,0.00698,0.0024048,0.0024048,3.3411e-19,3.3411e-19,0.016453,0.016453,0.0086883,0.0086883,0.012247,0.012247,0.012195,0.012195,0.013749,0.013749,0.031783,0.031783,4.3666e-21,4.3666e-21,7.992e-21,7.992e-21,0.030504,0.030504,1.2293e-21,1.2293e-21,0.017781,0.017781,0.0070055,0.0070055,0.0077341,0.0077341,0.0087443,0.0087443,0.024537,0.024537
0.426,8.5005e-19,8.5005e-19,7.603e-21,7.603e-21,0.002168,0.002168,0.0085276,0.0085276,0.0098218,0.0098218,0.0069766,0.0069766,0.002407,0.002407,1.7183e-19,1.7183e-19,0.016406,0.016406,0.0086829,0.0086829,0.012195,0.012195,0.012195,0.012195,0.013753,0.013753,0.031776,0.031776,3.3232e-21,3.3232e-21,5.8914e-21,5.8914e-21,0.030573,0.030573,9.1155e-22,9.1155e-22,0.017822,0.017822,0.007025,0.007025,0.0077559,0.0077559,0.0087737,0.0087737,0.024575,0.024575
0.427,1.0293e-17,1.0293e-17,7.0854e-17,7.0854e-17,0.0024646,0.0024646,0.0093001,0.0093001,0.010438,0.010438,0.0073395,0.0073395,0.002378,0.002378,7.2922e-18,7.2922e-18,0.017958,0.017958,0.0092647,0.0092647,0.013488,0.013488,0.012805,0.012805,0.014746,0.014746,0.034334,0.034334,1.766e-19,1.766e-19,2.5454e-19,2.5454e-19,0.033753,0.033753,3.7816e-20,3.7816e-20,0.019907,0.019907,0.0078737,0.0078737,0.008762,0.008762,0.010106,0.010106,0.027214,0.027214
0.428,1.8553e-20,1.8553e-20,1.4854e-19,1.4854e-19,0.0023374,0.0023374,0.008946,0.008946,0.010129,0.010129,0.0071481,0.0071481,0.0023676,0.0023676,2.3934e-20,2.3934e-20,0.017223,0.017223,0.0089818,0.0089818,0.012874,0.012874,0.012486,0.012486,0.014291,0.014291,0.033173,0.033173,4.4347e-22,4.4347e-22,6.7306e-22,6.7306e-22,0.032301,0.032301,7.0739e-23,7.0739e-23,0.019756,0.019756,0.0078531,0.0078531,0.0088472,0.0088472,0.010502,0.010502,0.026645,0.026645
0.429,3.5354e-20,3.5354e-20,2.1519e-18,2.1519e-18,0.002357,0.002357,0.0089944,0.0089944,0.010168,0.010168,0.007171,0.007171,0.0023648,0.0023648,7.2331e-20,7.2331e-20,0.017304,0.017304,0.0090206,0.0090206,0.012931,0.012931,0.012529,0.012529,0.014373,0.014373,0.033369,0.033369,5.1027e-21,5.1027e-21,7.4792e-21,7.4792e-21,0.032602,0.032602,7.7605e-22,7.7605e-22,0.020061,0.020061,0.007985,0.007985,0.009017,0.009017,0.010764,0.010764,0.026969,0.026969
0.43,3.8735e-21,3.8735e-21,7.5136e-19,7.5136e-19,0.0022392,0.0022392,0.0087085,0.0087085,0.0099518,0.0099518,0.0070507,0.0070507,0.0023894,0.0023894,1.4697e-20,1.4697e-20,0.016687,0.016687,0.0088183,0.0088183,0.012397,0.012397,0.012336,0.012336,0.014039,0.014039,0.032466,0.032466,1.5256e-21,1.5256e-21,2.154e-21,2.154e-21,0.031541,0.031541,2.084e-22,2.084e-22,0.019891,0.019891,0.007945,0.007945,0.0090427,0.0090427,0.010988,0.010988,0.026495,0.026495
0.431,7.6148e-20,7.6148e-20,1.0096e-17,1.0096e-17,0.0022317,0.0022317,0.0087319,0.0087319,0.010007,0.010007,0.0070998,0.0070998,0.0024244,0.0024244,9.9643e-20,9.9643e-20,0.016691,0.016691,0.0088667,0.0088667,0.012371,0.012371,0.012432,0.012432,0.014121,0.014121,0.032611,0.032611,2.5905e-20,2.5905e-20,3.3429e-20,3.3429e-20,0.031864,0.031864,3.763e-21,3.763e-21,0.019845,0.019845,0.0079182,0.0079182,0.0089751,0.0089751,0.01081,0.01081,0.026531,0.026531
0.432,4.4484e-22,4.4484e-22,5.7646e-20,5.7646e-20,0.002149,0.002149,0.0084915,0.0084915,0.0097845,0.0097845,0.0069577,0.0069577,0.0024071,0.0024071,7.3617e-22,7.3617e-22,0.016187,0.016187,0.0086653,0.0086653,0.011957,0.011957,0.012194,0.012194,0.013801,0.013801,0.031803,0.031803,1.5141e-22,1.5141e-22,1.9656e-22,1.9656e-22,0.030898,0.030898,1.698e-23,1.698e-23,0.019812,0.019812,0.0079363,0.0079363,0.0090789,0.0090789,0.011159,0.011159,0.026201,0.026201
0.433,1.3079e-21,1.3079e-21,1.6516e-19,1.6516e-19,0.0021662,0.0021662,0.0085418,0.0085418,0.0098252,0.0098252,0.0069833,0.0069833,0.0024077,0.0024077,1.6442e-21,1.6442e-21,0.016261,0.016261,0.0087062,0.0087062,0.012009,0.012009,0.012242,0.012242,0.013881,0.013881,0.031991,0.031991,4.2176e-22,4.2176e-22,5.3306e-22,5.3306e-22,0.031229,0.031229,4.8748e-23,4.8748e-23,0.01995,0.01995,0.0079918,0.0079918,0.0091319,0.0091319,0.011198,0.011198,0.026395,0.026395
0.434,3.3062e-21,3.3062e-21,3.5617e-19,3.5617e-19,0.002182,0.002182,0.0085864,0.0085864,0.0098594,0.0098594,0.0070043,0.0070043,0.0024069,0.0024069,3.6032e-21,3.6032e-21,0.016324,0.016324,0.0087413,0.0087413,0.012053,0.012053,0.012283,0.012283,0.013952,0.013952,0.032157,0.032157,1.0401e-21,1.0401e-21,1.2974e-21,1.2974e-21,0.031533,0.031533,1.3904e-22,1.3904e-22,0.020083,0.020083,0.0080462,0.0080462,0.0091852,0.0091852,0.011243,0.011243,0.026577,0.026577
0.435,6.4884e-21,6.4884e-21,6.3679e-19,6.3679e-19,0.0021969,0.0021969,0.0086269,0.0086269,0.0098885,0.0098885,0.0070217,0.0070217,0.0024047,0.0024047,6.4027e-21,6.4027e-21,0.016379,0.016379,0.0087719,0.0087719,0.012092,0.012092,0.012317,0.012317,0.014015,0.014015,0.032306,0.032306,1.9803e-21,1.9803e-21,2.4377e-21,2.4377e-21,0.031819,0.031819,2.7567e-22,2.7567e-22,0.020213,0.020213,0.0080997,0.0080997,0.0092388,0.0092388,0.01129,0.01129,0.02675,0.02675
0.436,1.1201e-20,1.1201e-20,9.9857e-19,9.9857e-19,0.0022113,0.0022113,0.0086644,0.0086644,0.0099136,0.0099136,0.0070361,0.0070361,0.0024012,0.0024012,1.0492e-20,1.0492e-20,0.016428,0.016428,0.008799,0.008799,0.012127,0.012127,0.012346,0.012346,0.014073,0.014073,0.032444,0.032444,3.3441e-21,3.3441e-21,4.0821e-21,4.0821e-21,0.032089,0.032089,4.8559e-22,4.8559e-22,0.020341,0.020341,0.0081527,0.0081527,0.0092926,0.0092926,0.011339,0.011339,0.026918,0.026918
0.437,1.7563e-20,1.7563e-20,1.4195e-18,1.4195e-18,0.0022257,0.0022257,0.0087002,0.0087002,0.0099354,0.0099354,0.0070479,0.0070479,0.0023962,0.0023962,1.6143e-20,1.6143e-20,0.016473,0.016473,0.0088232,0.0088232,0.01216,0.01216,0.01237,0.01237,0.014127,0.014127,0.032571,0.032571,5.1752e-21,5.1752e-21,6.2942e-21,6.2942e-21,0.03235,0.03235,7.8329e-22,7.8329e-22,0.020468,0.020468,0.0082054,0.0082054,0.0093466,0.0093466,0.01139,0.01139,0.027081,0.027081
0.438,2.5521e-20,2.5521e-20,1.8675e-18,1.8675e-18,0.0022404,0.0022404,0.0087351,0.0087351,0.0099547,0.0099547,0.0070574,0.0070574,0.0023897,0.0023897,2.344e-20,2.344e-20,0.016517,0.016517,0.0088453,0.0088453,0.012194,0.012194,0.012391,0.012391,0.014177,0.014177,0.032693,0.032693,7.4901e-21,7.4901e-21,9.1143e-21,9.1143e-21,0.032603,0.032603,1.1743e-21,1.1743e-21,0.020594,0.020594,0.008258,0.008258,0.0094008,0.0094008,0.011442,0.011442,0.027242,0.027242
0.439,3.418e-20,3.418e-20,2.3042e-18,2.3042e-18,0.0022558,0.0022558,0.00877,0.00877,0.0099718,0.0099718,0.007065,0.007065,0.0023815,0.0023815,3.1565e-20,3.1565e-20,0.016561,0.016561,0.0088657,0.0088657,0.012228,0.012228,0.012407,0.012407,0.014224,0.014224,0.032811,0.032811,1.0042e-20,1.0042e-20,1.2247e-20,1.2247e-20,0.032852,0.032852,1.6169e-21,1.6169e-21,0.02072,0.02072,0.0083107,0.0083107,0.0094553,0.0094553,0.011495,0.011495,0.027401,0.027401
0.44,5.3977e-23,5.3977e-23,3.2171e-21,3.2171e-21,0.0021875,0.0021875,0.0085354,0.0085354,0.0097233,0.0097233,0.0068957,0.0068957,0.0023368,0.0023368,7.5814e-23,7.5814e-23,0.016085,0.016085,0.0086446,0.0086446,0.011857,0.011857,0.012117,0.012117,0.013876,0.013876,0.031973,0.031973,1.6614e-23,1.6614e-23,2.0883e-23,2.0883e-23,0.031852,0.031852,1.9739e-24,1.9739e-24,0.020708,0.020708,0.0083388,0.0083388,0.0095751,0.0095751,0.011871,0.011871,0.02708,0.02708
0.441,6.2031e-23,6.2031e-23,3.6044e-21,3.6044e-21,0.0022047,0.0022047,0.0085703,0.0085703,0.0097357,0.0097357,0.0068986,0.0068986,0.0023246,0.0023246,8.6481e-23,8.6481e-23,0.016131,0.016131,0.0086612,0.0086612,0.011896,0.011896,0.012125,0.012125,0.013917,0.013917,0.032082,0.032082,1.9139e-23,1.9139e-23,2.4099e-23,2.4099e-23,0.032092,0.032092,2.2875e-24,2.2875e-24,0.020835,0.020835,0.0083921,0.0083921,0.009631,0.009631,0.011926,0.011926,0.027237,0.027237
0.442,6.6548e-23,6.6548e-23,3.8719e-21,3.8719e-21,0.0022225,0.0022225,0.0086058,0.0086058,0.009747,0.009747,0.0069003,0.0069003,0.0023112,0.0023112,9.2385e-23,9.2385e-23,0.016177,0.016177,0.008677,0.008677,0.011936,0.011936,0.012131,0.012131,0.013958,0.013958,0.032189,0.032189,2.0595e-23,2.0595e-23,2.5978e-23,2.5978e-23,0.03233,0.03233,2.4575e-24,2.4575e-24,0.020963,0.020963,0.0084457,0.0084457,0.0096871,0.0096871,0.011981,0.011981,0.027395,0.027395
0.443,6.7202e-23,6.7202e-23,4.0101e-21,4.0101e-21,0.0022408,0.0022408,0.0086417,0.0086417,0.0097574,0.0097574,0.0069011,0.0069011,0.0022968,0.0022968,9.3127e-23,9.3127e-23,0.016224,0.016224,0.008692,0.008692,0.011978,0.011978,0.012135,0.012135,0.013997,0.013997,0.032294,0.032294,2.0866e-23,2.0866e-23,2.6364e-23,2.6364e-23,0.032568,0.032568,2.469e-24,2.469e-24,0.021091,0.021091,0.0084995,0.0084995,0.0097435,0.0097435,0.012036,0.012036,0.027553,0.027553
